id,user,contest,place 
7189,845,179,15
7190,845,181,22
7191,845,190,197
7192,845,193,68
7193,845,200,36
7194,846,6,43
7195,846,50,108
7196,846,127,22
7197,846,164,121
7198,847,6,44
7199,848,6,45
7200,848,20,146
7201,848,75,121
7202,848,85,183
7203,848,169,21
7204,848,179,133
7205,849,6,46
7206,849,95,23
7207,849,96,79
7208,849,197,50
7209,850,6,46
7210,850,42,78
7211,850,45,91
7212,850,48,28
7213,850,66,191
7214,850,129,120
7215,851,6,48
7216,851,56,141
7217,851,79,167
7218,851,90,174
7219,852,6,49
7220,852,88,33
7221,853,6,50
7222,853,139,125
7223,853,140,189
7224,853,141,76
7225,854,6,51
7226,854,16,174
7227,854,88,15
7228,855,6,52
7229,855,56,13
7230,855,66,79
7231,855,82,50
7232,855,103,154
7233,855,109,69
7234,855,117,193
7235,855,129,135
7236,855,143,88
7237,855,163,169
7238,856,6,53
7239,856,40,97
7240,856,41,167
7241,857,6,54
7242,857,18,92
7243,857,40,116
7244,857,45,55
7245,857,84,84
7246,857,134,69
7247,857,143,120
7248,857,200,120
7249,858,6,55
7250,858,22,162
7251,858,44,136
7252,858,82,30
7253,858,176,55
7254,859,6,56
7255,859,10,175
7256,859,20,167
7257,859,105,111
7258,860,6,56
7259,860,10,85
7260,860,34,151
7261,860,40,96
7262,860,45,178
7263,860,64,68
7264,860,76,180
7265,860,88,56
7266,860,95,61
7267,860,152,95
7268,861,6,58
7269,861,67,68
7270,861,125,34
7271,862,6,58
7272,862,79,107
7273,863,6,60
7274,864,6,61
7275,864,125,40
7276,864,133,168
7277,865,6,62
7278,865,139,174
7279,866,6,63
7280,866,25,171
7281,866,38,98
7282,867,6,63
7283,868,6,65
7284,868,78,111
7285,869,6,65
7286,869,11,152
7287,869,40,11
7288,869,67,42
7289,870,6,65
7290,870,58,129
7291,871,6,68
7292,871,23,42
7293,871,142,3
7294,872,6,69
7295,873,6,69
7296,873,54,48
7297,873,82,184
7298,873,100,181
7299,873,164,168
7300,873,165,116
7301,873,166,162
7302,873,184,115
7303,874,6,71
7304,875,6,72
7305,875,11,19
7306,875,16,64
7307,875,55,191
7308,875,124,178
7309,876,6,73
7310,876,25,65
7311,877,6,74
7312,877,16,26
7313,878,6,75
7314,878,31,91
7315,878,40,94
7316,878,44,23
7317,879,6,76
7318,880,6,77
7319,880,26,185
7320,880,95,191
7321,880,132,107
7322,881,6,78
7323,881,7,78
7324,881,28,101
7325,881,32,59
7326,881,44,174
7327,881,142,125
7328,882,6,79
7329,882,82,83
7330,883,6,80
7331,883,14,113
7332,883,22,33
7333,883,50,23
7334,883,79,15
7335,884,6,81
7336,884,7,132
7337,884,11,109
7338,884,28,161
7339,885,6,81
7340,885,20,171
7341,885,23,119
7342,885,42,78
7343,885,45,199
7344,885,66,114
7345,885,82,120
7346,885,96,71
7347,886,6,83
7348,887,6,84
7349,887,25,108
7350,887,54,33
7351,887,97,196
7352,887,129,171
7353,887,132,67
7354,887,163,113
7355,888,6,85
7356,888,23,189
7357,888,34,150
7358,888,82,170
7359,889,6,86
7360,889,8,127
7361,889,16,162
7362,890,6,87
7363,891,6,88
7364,891,133,58
7365,892,6,89
7366,892,26,70
7367,893,6,90
7368,893,11,40
7369,894,6,91
7370,894,16,103
7371,894,20,129
7372,894,50,68
7373,894,77,188
7374,894,79,45
7375,894,96,174
7376,894,111,158
7377,894,140,115
7378,895,6,92
7379,895,10,125
7380,895,14,115
7381,895,23,182
7382,895,41,119
7383,895,78,67
7384,895,136,170
7385,896,6,93
7386,897,6,94
7387,897,63,145
7388,897,104,93
7389,898,6,95
7390,899,6,96
7391,899,84,190
7392,899,168,112
7393,899,183,113
7394,900,6,97
7395,900,180,17
7396,901,6,99
7397,901,23,161
7398,901,25,25
7399,901,48,125
7400,901,79,156
7401,901,128,164
7402,901,144,188
7403,902,6,100
7404,902,54,198
7405,902,64,192
7406,902,160,177
7407,902,168,99
7408,902,198,54
7409,903,6,101
7410,904,6,102
7411,904,11,130
7412,904,16,122
7413,905,6,103
7414,905,33,148
7415,906,6,104
7416,906,78,83
7417,906,100,181
7418,906,111,169
7419,907,6,105
7420,908,6,106
7421,908,32,53
7422,908,100,200
7423,908,126,192
7424,908,133,101
7425,909,6,108
7426,910,6,109
7427,910,20,185
7428,910,66,67
7429,910,134,150
7430,910,164,127
7431,911,6,110
7432,911,82,73
7433,911,165,152
7434,911,166,90
7435,911,176,9
7436,911,199,27
7437,911,200,18
7438,912,6,111
7439,912,141,184
7440,913,6,112
7441,914,6,113
7442,914,74,20
7443,915,6,114
7444,915,16,86
7445,916,6,115
7446,917,6,116
7447,917,94,14
7448,917,128,23
7449,917,140,86
7450,918,6,117
7451,918,102,152
7452,919,6,119
7453,920,6,120
7454,920,102,84
7455,921,6,121
7456,921,11,22
7457,921,42,137
7458,921,44,45
7459,921,78,45
7460,921,88,92
7461,921,129,171
7462,921,136,139
7463,921,149,25
7464,921,181,50
7465,922,6,122
7466,922,64,101
7467,923,6,124
7468,924,6,125
7469,925,6,126
7470,926,6,127
7471,926,11,86
7472,926,44,61
7473,926,54,71
7474,926,88,197
7475,926,95,78
7476,927,6,128
7477,928,6,129
7478,928,94,185
7479,928,96,187
7480,928,169,74
7481,929,6,130
7482,929,104,172
7483,929,127,124
7484,929,133,141
7485,929,169,82
7486,930,6,131
7487,930,183,148
7488,931,6,132
7489,932,6,133
7490,932,110,135
7491,932,134,50
7492,932,185,161
7493,933,6,134
7494,933,111,126
7495,934,6,134
7496,934,82,41
7497,935,6,136
7498,936,6,137
7499,936,125,74
7500,937,6,138
7501,937,44,95
7502,938,6,139
7503,939,6,140
7504,940,6,141
7505,941,6,142
7506,941,11,154
7507,942,6,143
7508,942,45,151
7509,943,6,144
7510,943,25,20
7511,943,26,86
7512,943,48,86
7513,943,53,169
7514,943,107,195
7515,944,6,145
7516,944,22,50
7517,944,82,176
7518,945,6,146
7519,945,28,159
7520,945,64,196
7521,945,149,105
7522,945,154,9
7523,946,6,146
7524,947,6,149
7525,948,6,150
7526,948,28,126
7527,948,93,135
7528,948,183,190
7529,949,6,150
7530,949,56,182
7531,949,102,157
7532,949,104,175
7533,949,125,2
7534,949,132,66
7535,949,161,192
7536,950,6,152
7537,950,198,51
7538,951,6,153
7539,952,6,154
7540,953,6,155
7541,954,6,156
7542,955,6,158
7543,955,26,104
7544,955,31,110
7545,955,122,193
7546,955,127,43
7547,955,129,153
7548,956,6,159
7549,957,6,159
7550,957,11,163
7551,957,44,104
7552,957,143,196
7553,957,185,66
7554,958,6,161
7555,958,18,112
7556,958,78,42
7557,958,113,98
7558,958,133,177
7559,958,152,107
7560,958,165,136
7561,958,193,155
7562,958,199,60
7563,959,6,162
7564,960,6,163
7565,960,12,141
7566,961,6,164
7567,962,6,165
7568,962,10,198
7569,963,6,166
7570,963,44,7
7571,963,50,57
7572,963,122,152
7573,964,6,167
7574,964,19,52
7575,965,6,167
7576,965,44,186
7577,965,169,55
7578,966,6,167
7579,966,127,65
7580,967,6,170
7581,967,10,177
7582,968,6,172
7583,968,12,189
7584,968,40,92
7585,968,86,151
7586,968,102,156
7587,969,6,173
7588,970,6,174
7589,971,6,175
7590,971,16,188
7591,972,6,176
7592,973,6,177
7593,974,6,177
7594,974,11,146
7595,974,26,176
7596,974,50,94
7597,974,127,85
7598,975,6,179
7599,976,6,180
7600,977,6,181
7601,977,10,116
7602,977,48,165
7603,977,50,14
7604,977,79,37
7605,978,6,182
7606,978,160,162
7607,979,6,182
7608,979,135,122
7609,979,148,27
7610,980,6,184
7611,981,6,185
7612,981,56,115
7613,982,6,186
7614,983,6,187
7615,984,6,188
7616,985,6,188
7617,985,63,172
7618,985,67,109
7619,985,95,80
7620,985,96,110
7621,985,128,20
7622,986,6,190
7623,987,6,191
7624,988,6,194
7625,988,34,34
7626,989,6,195
7627,990,6,196
7628,990,8,149
7629,991,6,197
7630,991,54,24
7631,992,6,198
7632,992,74,127
7633,993,6,199
7634,993,28,158
7635,993,102,53
7636,994,6,200
7637,994,82,111
7638,994,134,158
7639,994,176,189
7640,995,7,2
7641,995,9,80
7642,996,7,3
7643,997,7,5
7644,998,7,6
7645,999,7,7
7646,1000,7,9
7647,1001,7,10
7648,1002,7,11
7649,1003,7,12
7650,1004,7,12
7651,1004,8,22
7652,1004,67,35
7653,1005,7,14
7654,1005,9,55
7655,1005,17,153
7656,1006,7,15
7657,1006,31,79
7658,1006,34,110
7659,1006,39,113
7660,1006,155,96
7661,1006,163,48
7662,1006,167,169
7663,1006,171,118
7664,1006,181,12
7665,1007,7,16
7666,1007,55,147
7667,1007,135,36
7668,1008,7,17
7669,1008,20,120
7670,1008,144,186
7671,1008,185,14
7672,1009,7,22
7673,1009,18,42
7674,1009,25,148
7675,1009,138,191
7676,1010,7,25
7677,1010,14,60
7678,1010,24,139
7679,1011,7,26
7680,1012,7,27
7681,1012,51,176
7682,1012,66,94
7683,1013,7,28
7684,1013,56,71
7685,1013,76,114
7686,1013,136,168
7687,1013,197,129
7688,1014,7,29
7689,1014,10,61
7690,1014,142,92
7691,1015,7,30
7692,1015,27,125
7693,1015,83,112
7694,1015,85,154
7695,1016,7,31
7696,1017,7,32
7697,1017,14,173
7698,1018,7,34
7699,1018,45,194
7700,1018,48,130
7701,1018,60,152
7702,1018,64,118
7703,1018,68,188
7704,1018,109,150
7705,1018,114,181
7706,1018,118,8
7707,1018,193,81
7708,1019,7,35
7709,1020,7,36
7710,1020,9,123
7711,1020,39,67
7712,1021,7,37
7713,1022,7,38
7714,1022,67,100
7715,1022,76,11
7716,1023,7,39
7717,1023,56,43
7718,1024,7,40
7719,1025,7,41
7720,1025,40,161
7721,1025,182,1
7722,1026,7,42
7723,1026,103,190
7724,1026,167,126
7725,1027,7,43
7726,1028,7,44
7727,1028,50,191
7728,1029,7,45
7729,1030,7,46
7730,1031,7,47
7731,1031,23,45
7732,1031,39,75
7733,1031,119,85
7734,1031,120,108
7735,1031,126,15
7736,1031,131,140
7737,1031,139,133
7738,1031,140,50
7739,1031,141,50
7740,1031,171,170
7741,1031,197,97
7742,1032,7,48
7743,1032,16,170
7744,1032,23,46
7745,1032,26,147
7746,1032,48,119
7747,1033,7,49
7748,1033,38,147
7749,1034,7,50
7750,1034,151,60
7751,1035,7,51
7752,1035,92,158
7753,1035,95,54
7754,1036,7,52
7755,1037,7,53
7756,1038,7,54
7757,1038,24,196
7758,1038,39,176
7759,1038,43,111
7760,1038,76,38
7761,1039,7,56
7762,1039,8,79
7763,1039,50,143
7764,1039,62,115
7765,1040,7,57
7766,1041,7,58
7767,1041,20,79
7768,1041,41,168
7769,1041,45,23
7770,1041,48,12
7771,1041,82,31
7772,1041,122,44
7773,1041,129,199
7774,1041,143,37
7775,1041,152,188
7776,1041,159,119
7777,1041,163,173
7778,1041,164,110
7779,1041,197,137
7780,1042,7,60
7781,1043,7,61
7782,1043,49,123
7783,1044,7,63
7784,1045,7,64
7785,1046,7,65
7786,1046,8,24
7787,1046,66,105
7788,1046,154,170
7789,1046,193,85
7790,1047,7,67
7791,1048,7,68
7792,1049,7,69
7793,1049,114,31
7794,1049,121,112
7795,1050,7,70
7796,1050,95,76
7797,1050,131,68
7798,1050,138,165
7799,1050,159,35
7800,1050,166,10
7801,1050,167,190
7802,1050,190,115
7803,1051,7,71
7804,1051,111,88
7805,1051,120,185
7806,1052,7,72
7807,1052,68,160
7808,1053,7,73
7809,1053,27,180
7810,1053,135,56
7811,1053,170,67
7812,1053,185,183
7813,1054,7,74
7814,1054,11,9
7815,1055,7,75
7816,1055,9,139
7817,1056,7,76
7818,1056,16,197
7819,1056,67,182
7820,1057,7,77
7821,1057,8,10
7822,1057,10,16
7823,1057,48,128
7824,1057,102,163
7825,1057,117,145
7826,1057,128,136
7827,1057,133,185
7828,1057,169,130
7829,1058,7,79
7830,1059,7,80
7831,1060,7,81
7832,1061,7,82
7833,1061,8,64
7834,1061,58,14
7835,1061,66,64
7836,1061,83,180
7837,1061,154,14
7838,1061,191,143
7839,1062,7,83
7840,1062,24,192
7841,1062,43,123
7842,1063,7,84
7843,1063,8,72
7844,1063,45,182
7845,1063,86,15
7846,1064,7,85
7847,1064,14,154
7848,1064,20,109
7849,1065,7,86
7850,1065,18,49
7851,1066,7,87
7852,1066,10,39
7853,1066,26,73
7854,1066,41,140
7855,1066,48,142
7856,1066,76,97
7857,1066,96,83
7858,1066,113,4
7859,1067,7,88
7860,1068,7,89
7861,1069,7,89
7862,1069,34,103
7863,1069,38,109
7864,1070,7,91
7865,1070,18,151
7866,1070,32,108
7867,1070,133,52
7868,1071,7,92
7869,1071,8,148
7870,1071,31,126
7871,1071,34,187
7872,1071,190,164
7873,1072,7,93
7874,1072,16,44
7875,1072,38,63
7876,1072,45,200
7877,1072,66,127
7878,1073,7,94
7879,1074,7,95
7880,1074,11,143
7881,1074,32,98
7882,1074,84,145
7883,1074,88,3
7884,1074,121,176
7885,1074,128,110
7886,1074,154,2
7887,1075,7,96
7888,1075,60,67
7889,1076,7,97
7890,1076,11,139
7891,1077,7,98
7892,1077,39,133
7893,1077,42,151
7894,1077,75,166
7895,1077,117,88
7896,1077,122,37
7897,1077,136,88
7898,1077,138,100
7899,1077,144,126
7900,1077,193,100
7901,1077,200,149
7902,1078,7,99
7903,1078,26,7
7904,1079,7,99
7905,1079,14,29
7906,1079,42,200
7907,1079,48,33
7908,1079,62,100
7909,1079,88,162
7910,1080,7,101
7911,1081,7,104
7912,1081,66,109
7913,1081,79,144
7914,1081,133,9
7915,1082,7,105
7916,1082,9,75
7917,1082,92,167
7918,1083,7,106
7919,1083,10,43
7920,1083,44,129
7921,1083,49,189
7922,1083,58,194
7923,1083,66,152
7924,1083,133,118
7925,1083,135,130
7926,1083,143,56
7927,1083,150,131
7928,1084,7,107
7929,1085,7,108
7930,1085,40,48
7931,1085,50,194
7932,1085,102,41
7933,1085,133,122
7934,1085,136,186
7935,1085,142,95
7936,1085,181,188
7937,1085,182,131
7938,1086,7,110
7939,1087,7,111
7940,1087,34,125
7941,1087,42,49
7942,1087,75,92
7943,1087,79,50
7944,1087,82,179
7945,1087,94,92
7946,1087,133,53
7947,1087,181,184
7948,1088,7,112
7949,1089,7,114
7950,1089,48,63
7951,1089,51,128
7952,1089,58,139
7953,1089,68,117
7954,1089,136,184
7955,1089,199,89
7956,1090,7,116
7957,1090,82,42
7958,1091,7,117
7959,1091,8,156
7960,1091,16,23
7961,1091,41,58
7962,1091,111,171
7963,1091,117,63
7964,1091,138,184
7965,1091,139,107
7966,1092,7,118
7967,1093,7,119
7968,1093,26,113
7969,1093,79,59
7970,1093,85,148
7971,1094,7,120
7972,1094,26,56
7973,1094,43,190
7974,1095,7,121
7975,1096,7,122
7976,1096,149,55
7977,1096,150,39
7978,1096,166,118
7979,1097,7,124
7980,1097,40,62
7981,1097,41,142
7982,1097,45,68
7983,1097,64,173
7984,1098,7,125
7985,1098,58,121
7986,1098,82,138
7987,1098,95,145
7988,1098,129,59
7989,1098,149,98
7990,1098,176,42
7991,1098,179,175
7992,1099,7,127
7993,1100,7,128
7994,1100,8,87
7995,1101,7,129
7996,1101,95,97
7997,1102,7,131
7998,1102,145,110
7999,1103,7,134
8000,1104,7,135
8001,1104,14,109
8002,1104,38,69
8003,1104,41,180
8004,1104,94,103
8005,1105,7,136
8006,1105,16,60
8007,1105,20,115
8008,1105,66,56
8009,1105,111,137
8010,1105,150,123
8011,1105,166,100
8012,1106,7,138
8013,1106,10,13
8014,1106,95,14
8015,1107,7,138
8016,1107,45,67
8017,1108,7,140
8018,1109,7,141
8019,1109,8,132
8020,1110,7,142
8021,1110,108,47
8022,1110,151,155
8023,1110,154,104
8024,1111,7,143
8025,1111,16,57
8026,1111,48,19
8027,1112,7,144
8028,1113,7,145
8029,1113,135,104
8030,1113,158,76
8031,1114,7,146
8032,1114,11,71
8033,1115,7,147
8034,1115,26,151
8035,1115,31,168
8036,1115,67,52
8037,1115,83,114
8038,1115,97,112
8039,1115,107,76
8040,1115,121,8
8041,1115,150,138
8042,1115,152,131
8043,1115,167,100
8044,1116,7,148
8045,1117,7,149
8046,1118,7,150
8047,1119,7,151
8048,1119,14,145
8049,1119,198,158
8050,1120,7,152
8051,1120,64,167
8052,1120,66,194
8053,1120,86,142
8054,1120,108,29
8055,1120,152,154
8056,1120,154,132
8057,1121,7,154
8058,1121,17,172
8059,1121,23,196
8060,1121,64,60
8061,1121,79,25
8062,1121,88,173
8063,1121,105,84
8064,1121,117,8
8065,1121,122,8
8066,1121,132,37
8067,1121,152,77
8068,1121,155,70
8069,1121,167,154
8070,1121,179,174
8071,1122,7,155
8072,1122,10,150
8073,1123,7,156
8074,1124,7,157
8075,1124,14,128
8076,1124,70,148
8077,1124,77,157
8078,1124,95,28
8079,1124,122,135
8080,1124,144,152
8081,1124,150,56
8082,1124,159,64
8083,1124,166,49
8084,1125,7,158
8085,1126,7,159
8086,1127,7,161
8087,1127,64,100
8088,1127,121,197
8089,1128,7,162
8090,1129,7,164
8091,1129,50,125
8092,1129,114,67
8093,1130,7,165
8094,1130,182,154
8095,1131,7,166
8096,1131,95,176
8097,1132,7,167
8098,1133,7,168
8099,1133,20,58
8100,1134,7,169
8101,1134,32,105
8102,1134,44,40
8103,1134,56,115
8104,1134,63,102
8105,1135,7,170
8106,1136,7,171
8107,1136,20,94
8108,1137,7,172
8109,1137,28,12
8110,1137,56,95
8111,1137,64,24
8112,1137,76,84
8113,1137,88,163
8114,1137,95,102
8115,1137,127,34
8116,1137,143,153
8117,1137,152,69
8118,1137,161,149
8119,1137,181,135
8120,1138,7,173
8121,1139,7,174
8122,1140,7,175
8123,1140,40,151
8124,1140,93,44
8125,1141,7,176
8126,1141,11,61
8127,1141,25,74
8128,1141,67,141
8129,1141,88,163
8130,1141,126,133
8131,1141,185,48
8132,1142,7,178
8133,1143,7,179
8134,1144,7,180
8135,1145,7,181
8136,1146,7,183
8137,1146,164,63
8138,1146,181,78
8139,1147,7,185
8140,1147,100,98
8141,1147,184,189
8142,1148,7,187
8143,1148,20,149
8144,1148,26,36
8145,1149,7,188
8146,1149,26,91
8147,1149,34,90
8148,1149,48,70
8149,1149,93,44
8150,1149,97,141
8151,1149,131,77
8152,1149,136,136
8153,1149,146,153
8154,1149,152,60
8155,1149,155,67
8156,1149,157,73
8157,1149,161,100
8158,1149,181,172
8159,1149,191,77
8160,1150,7,189
8161,1150,134,26
8162,1151,7,190
8163,1151,23,88
8164,1151,26,105
8165,1151,122,60
8166,1151,136,158
8167,1151,144,98
8168,1151,161,95
8169,1151,191,144
8170,1152,7,191
8171,1152,75,68
